city,checkin_date,checkout_date,scrape_timestamp,lead_time_days,is_weekend,hotel_name,hotel_url,hotel_id,price_net,log_price,price_original,discount_pct,taxes_and_charges,star_rating,review_score_overall,review_count,review_score_label,distance_to_center_km,neighborhood,breakfast_included,free_cancellation,is_beachfront,has_free_wifi,has_swimming_pool,has_parking,has_air_conditioning,rooms_left_warning,sustainability_level,property_type,score_cleanliness,score_staff,score_facilities,score_comfort,score_value,score_location,score_wifi,has_spa,has_fitness_center,has_restaurant,has_bar,has_airport_shuttle,has_24h_front_desk,pets_allowed,photo_count,full_address,latitude,longitude
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Mercure Paris Gare Montparnasse TGV,https://www.booking.com/hotel/fr/hotelparismontparn.html,hotelparismontparn,306.0,5.7236,306.0,0.0,20.0,4.0,7.2,4812,Good,3.2,"14th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:21,29,1,Aparthotel Adagio Paris Bercy Village,https://www.booking.com/hotel/fr/pvbercy.html,pvbercy,302.0,5.7104,302.0,0.0,20.0,4.0,8.0,2256,Very Good,3.8,"12th arr., Paris",0,0,0,0,0,0,1,0,,Villa,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Mama Shelter Paris East,https://www.booking.com/hotel/fr/mama-shelter.html,mama-shelter,243.0,5.4931,243.0,0.0,8.0,2.0,8.5,1886,Very Good,3.8,"20th arr., Paris",0,0,0,0,0,0,0,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"109, Rue De Bagnolet, 20th arr., 75020 Paris, France",48.85969197,2.40294546
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,ibis Paris Bastille Faubourg St Antoine,https://www.booking.com/hotel/fr/bastille-faubourg-st-antoine.html,bastille-faubourg-st-antoine,309.0,5.7333,309.0,0.0,13.0,3.0,8.6,2132,Standard,2.1,"11th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"13 Rue Trousseau, 11th arr., 75011 Paris, France",48.85173016,2.37873316
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Hotel Maison FL,https://www.booking.com/hotel/fr/hotel-maison-fl.html,hotel-maison-fl,413.0,6.0234,413.0,0.0,20.0,4.0,8.6,485,Standard,4.9,"16th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"6 Rue De La Tour, 16th arr., 75016 Paris, France",48.85881229,2.28399485
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Hotel Bastille Speria,https://www.booking.com/hotel/fr/bastille-speria.html,bastille-speria,532.0,6.2766,532.0,0.0,13.0,3.0,8.9,1222,Standard,1.2,"4th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"1 Rue De La Bastille, 4th arr., 75004 Paris, France",48.853912,2.36747526
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Hotel Faubourg Galant Paris - Handwritten Collection,https://www.booking.com/hotel/fr/opera-franklin.html,opera-franklin,580.0,6.363,580.0,0.0,20.0,4.0,9.0,477,Wonderful,2.3,"9th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"19 Rue Buffault, 9th arr., 75009 Paris, France",48.87596539,2.34212928
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Hotel Acadia - Astotel,https://www.booking.com/hotel/fr/acadiaopera.html,acadiaopera,396.0,5.9814,396.0,0.0,13.0,3.0,9.3,986,Wonderful,1.9,"9th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"4, rue Geoffroy Marie, 9th arr., 75009 Paris, France",48.87329946,2.34366059
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Ibis Styles Paris Gare Saint Lazare,https://www.booking.com/hotel/fr/ibis-styles-paris-gare-saint-lazare.html,ibis-styles-paris-gare-saint-lazare,330.0,5.7991,330.0,0.0,13.0,3.0,8.1,1414,Very Good,3.4,"8th arr., Paris",1,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"9, Rue de Constantinople, 8th arr., 75008 Paris, France",48.87971221,2.3209282
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Mercure Paris Opera Garnier Hôtel & Spa,https://www.booking.com/hotel/fr/paris-opera-garnier.html,paris-opera-garnier,417.0,6.0331,417.0,0.0,20.0,4.0,8.2,701,Very Good,2.8,"8th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"4 Rue de L'Isly, 8th arr., 75008 Paris, France",48.8748638,2.32593589
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Hotel Lorette - Astotel,https://www.booking.com/hotel/fr/loretteopera.html,loretteopera,361.0,5.8889,361.0,0.0,13.0,3.0,8.6,1769,Standard,2.7,"9th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"36 rue Notre Dame de Lorette, 9th arr., 75009 Paris, France",48.87889726,2.33705431
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,ibis Paris Place d’Italie 13ème,https://www.booking.com/hotel/fr/ibis-paris-place-d-italie.html,ibis-paris-place-d-italie,219.0,5.3891,219.0,0.0,13.0,3.0,7.8,2044,Good,2.7,"13th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"25 Avenue Stephen Pichon, 13th arr., 75013 Paris, France",48.8327135,2.3590988
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Villa M,https://www.booking.com/hotel/fr/villa-m-paris.html,villa-m-paris,455.0,6.1203,455.0,0.0,20.0,4.0,9.0,1750,Wonderful,3.3,"15th arr., Paris",0,0,0,0,0,0,1,0,,Villa,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"24 Boulevard Pasteur, 15th arr., 75015 Paris, France",48.842497,2.31246
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,ibis Paris Gare de Lyon Ledru Rollin,https://www.booking.com/hotel/fr/ha-tel-ibis-paris-gare-de-lyon-ledru-rollin.html,ha-tel-ibis-paris-gare-de-lyon-ledru-rollin,286.0,5.656,286.0,0.0,13.0,3.0,8.3,2798,Very Good,1.7,"12th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"41-43 avenue Ledru Rollin, 12th arr., 75012 Paris, France",48.84785302,2.37096967
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,NH Collection Paris Ponthieu Champs-Élysées,https://www.booking.com/hotel/fr/nh-collection-paris-ponthieu-champs-elysees.html,nh-collection-paris-ponthieu-champs-elysees,767.0,6.6425,767.0,0.0,20.0,4.0,8.5,381,Very Good,3.5,"8th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"24 rue de Ponthieu, 8th arr., 75008 Paris, France",48.87082933,2.30931401
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Hotel Elysée Secret,https://www.booking.com/hotel/fr/elysa-c-e-secret.html,elysa-c-e-secret,417.0,6.0331,417.0,0.0,48.0,4.0,8.5,668,Very Good,3.3,"8th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"5 rue de Ponthieu, 8th arr., 75008 Paris, France",48.8701349,2.31108114
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Hyatt Regency Paris Etoile,https://www.booking.com/hotel/fr/hyatt-regency-paris-etoile.html,hyatt-regency-paris-etoile,536.0,6.2841,536.0,0.0,20.0,4.0,8.4,2312,Very Good,5.5,"17th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"3 Place du Général Koenig, 17th arr., 75017 Paris, France",48.88040984,2.28472742
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,M Social Hotel Paris,https://www.booking.com/hotel/fr/millenium-hotel-paris-opera.html,millenium-hotel-paris-opera,574.0,6.3526,574.0,0.0,20.0,4.0,8.2,1241,Very Good,2.0,"9th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"12 Boulevard Haussmann, 9th arr., 75009 Paris, France",48.87247779,2.33788848
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,ibis budget Paris Porte De Montmartre,https://www.booking.com/hotel/fr/etap-paris-porte-de-montmartre.html,etap-paris-porte-de-montmartre,107.0,4.6728,107.0,0.0,7.0,2.0,5.9,18532,Standard,5.1,"18th arr., Paris",0,0,0,0,0,0,0,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"45 rue du Docteur Babinski, 18th arr., 75018 Paris, France",48.90110767,2.33411193
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Mercure Paris Montmartre Sacré Coeur,https://www.booking.com/hotel/fr/mercure-paris-montmartre.html,mercure-paris-montmartre,353.0,5.8665,353.0,0.0,20.0,4.0,8.0,1918,Very Good,3.5,"18th arr., Paris",0,1,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"3 Rue Caulaincourt, 18th arr., 75018 Paris, France",48.88524007,2.33017713
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Maison Mère,https://www.booking.com/hotel/fr/maison-mere.html,maison-mere,531.0,6.2748,531.0,0.0,20.0,4.0,8.9,686,Standard,2.3,"9th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"7 Rue Mayran, 9th arr., 75009 Paris, France",48.877134,2.345154
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Mercure Paris Montparnasse Raspail,https://www.booking.com/hotel/fr/raspail.html,raspail,402.0,5.9965,402.0,0.0,20.0,4.0,8.0,633,Very Good,2.3,"14th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"207 Boulevard Raspail, 14th arr., 75014 Paris, France",48.84118189,2.33015835
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Ibis Paris Gare Montparnasse Catalogne,https://www.booking.com/hotel/fr/ibis-paris-gare-montparnasse-catalogne.html,ibis-paris-gare-montparnasse-catalogne,328.0,5.793,328.0,0.0,13.0,3.0,8.6,5404,Standard,3.3,"14th arr., Paris",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"11 Rue Du Texel, 14th arr., 75014 Paris, France",48.8368205,2.3178964
Paris,2026-10-03,2026-10-04,2026-09-03 10:30:30,29,1,Hôtel Clémence,https://www.booking.com/hotel/fr/clemence.html,clemence,327.0,5.79,327.0,0.0,13.0,3.0,8.5,1300,Very Good,4.8,"17th arr., Paris",0,1,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"35 Avenue des Ternes, 17th arr., 75017 Paris, France",48.87839,2.294013
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,"Urbana Sathorn Hotel, Bangkok",https://www.booking.com/hotel/th/urbana-sathorn.html,urbana-sathorn,98.0,4.585,98.0,0.0,,5.0,8.0,6115,Very Good,4.9,"Sathorn, Bangkok (Embassy District)",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Siam Hotel,https://www.booking.com/hotel/th/siam-bangkok1.html,siam-bangkok1,30.0,3.4012,30.0,0.0,,3.0,,0,No reviews,3.7,"Pratunam, Bangkok (Pratunam)",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,HOP INN Bangkok Onnut Station,https://www.booking.com/hotel/th/hop-inn-bangkok-onnut-station.html,hop-inn-bangkok-onnut-station,39.0,3.6636,39.0,0.0,,2.0,8.9,1087,Standard,11.7,"Sukhumvit, Bangkok (Sukhumvit)",0,1,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,The Berkeley Hotel Pratunam,https://www.booking.com/hotel/th/the-berkeley-pratunam-bangkok.html,the-berkeley-pratunam-bangkok,81.0,4.3944,81.0,0.0,,5.0,8.7,7585,Standard,4.0,"Pratunam, Bangkok (Pratunam)",0,1,0,0,0,0,1,0,,Hotel,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,ARNI Skye Hotel,https://www.booking.com/hotel/th/arni-skye.html,arni-skye,85.0,4.4427,85.0,0.0,,4.0,9.1,727,Wonderful,13.6,"Sukhumvit, Bangkok (Sukhumvit)",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"5 Soi Punnawithi 19, Phra Khanong, 10260 Bangkok, Thailand",13.6922915,100.6133508
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,BU Place Hotel,https://www.booking.com/hotel/th/b-u-place.html,b-u-place,39.0,3.6636,39.0,0.0,,4.0,8.6,1714,Standard,5.8,"Din Daeng, Bangkok",0,1,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"565 Ratchadapisek Road Soi 3, Dindaeng, Din Daeng, 10400 Bangkok, Thailand",13.7613533,100.55886447
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Baiyoke Boutique Hotel,https://www.booking.com/hotel/th/baiyoke-boutique.html,baiyoke-boutique,30.0,3.4012,30.0,0.0,,3.0,6.6,224,Standard,3.8,"Pratunam, Bangkok (Pratunam)",0,1,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"120/359 Radjprarop Rd. Radjthevee, Ratchathewi, 10400 Bangkok, Thailand",13.75513978,100.54049134
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Carlton Hotel Bangkok Sukhumvit,https://www.booking.com/hotel/th/carlton-bangkok-sukhumvit.html,carlton-bangkok-sukhumvit,251.0,5.5255,251.0,0.0,,5.0,9.3,5670,Wonderful,6.8,"Wattana, Bangkok (Sukhumvit)",0,1,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Carlton Hotel Bangkok Sukhumvit, 491 Sukhumvit Rd. Klongtoey Nua, Wattana, Wattana, 10110 Bangkok, Thailand",13.73437351,100.56448141
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,GalileOasis Boutique Hotel,https://www.booking.com/hotel/th/galileoasis-boutique.html,galileoasis-boutique,88.0,4.4773,88.0,0.0,,4.0,9.0,1349,Wonderful,2.3,Bangkok,0,1,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Rama VI Soi 17 GalileOasis 535/32 Wat Phraya Yang Alley, Thanon Phetchaburi, Ratchathewi, Bangkok 10400, Thailand, Ratchathewi, 10400 Bangkok, Thailand",13.751393,100.526389
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Exoresidence The Heart of Chinatown,https://www.booking.com/hotel/th/exoresidence-the-heart-of-chinatown.html,exoresidence-the-heart-of-chinatown,52.0,3.9512,52.0,0.0,,4.0,8.0,1408,Very Good,1.5,"Chinatown, Bangkok (Chinatown)",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Charoen Krung Road Station one yaowarat 5 floors, Pom Prap Sattru Phai, 10100 Bangkok, Thailand",13.743108,100.509008
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,The Moment,https://www.booking.com/hotel/th/the-moment.html,the-moment,127.0,4.8442,127.0,0.0,,4.0,9.4,1653,Wonderful,1.1,"Bangkok Old Town, Bangkok (Bangkok Old Town)",1,1,0,0,0,0,1,0,,Apartment,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"78 ซอย เทเวศร์ 1, Phra Nakhon, 10200 Bangkok, Thailand",13.7659345,100.5037695
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Amaranta Hotel,https://www.booking.com/hotel/th/amaranta-hotel.html,amaranta-hotel,55.0,4.0073,55.0,0.0,,4.0,8.2,586,Very Good,8.0,"Huai Khwang, Bangkok",0,1,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"2 Soi 5 Pracharatbumpen rd, Huai Khwang, Huai Khwang, 10310 Bangkok, Thailand",13.77888522,100.57629406
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,U Sabai Hotel Bangkok,https://www.booking.com/hotel/th/orngaerm-yuusbaay.html,orngaerm-yuusbaay,42.0,3.7377,42.0,0.0,,3.0,8.0,346,Very Good,4.4,Bangkok,0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"No.1 Soi Charoen Nakhon 22, Khlong San, 10600 Bangkok, Thailand",13.71643398,100.50553779
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Moxy Bangkok Ratchaprasong,https://www.booking.com/hotel/th/moxy-bangkok-ratchaprasong.html,moxy-bangkok-ratchaprasong,121.0,4.7958,121.0,0.0,21.0,4.0,9.0,1500,Wonderful,3.9,"Pathumwan, Bangkok (Pratunam)",0,1,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"111 Ratchadamri Road, Lumphini, Pathum Wan, Pathumwan, 10330 Bangkok, Thailand",13.74797,100.54126
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,April Ari-Saphankhwai,https://www.booking.com/hotel/th/april-ari-saphankhwai.html,april-ari-saphankhwai,23.0,3.1355,23.0,0.0,,0.0,9.8,5,Exceptional,5.8,"Phaya Thai, Bangkok",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"1383/20 Phahonyothin Road 1383/21 April ari-saphankhwai, 10400 Bangkok, Thailand",13.78893287,100.54720823
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Twin Towers Hotel,https://www.booking.com/hotel/th/soltwintowers.html,soltwintowers,108.0,4.6821,108.0,0.0,,5.0,8.1,689,Very Good,1.9,"Pathumwan, Bangkok",0,1,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"88/2 New Rama 6th Road, Rong Muang, Patumwan, Pathumwan, 10330 Bangkok, Thailand",13.74570064,100.52020848
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Hotel Bangkokian,https://www.booking.com/hotel/th/bangkokian.html,bangkokian,66.0,4.1897,66.0,0.0,,4.0,8.7,594,Standard,4.1,"Pratunam, Bangkok (Pratunam)",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"335 /1 ซอย ราชปรารภ 12, Ratchathewi, 10400 Bangkok, Thailand",13.7577523,100.5435102
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Loly Residence,https://www.booking.com/hotel/th/loly-residence.html,loly-residence,27.0,3.2958,27.0,0.0,,0.0,9.4,83,Wonderful,5.8,"Phaya Thai, Bangkok",0,1,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"1383/30 Phahonyothin Road, 10400 Bangkok, Thailand",13.78906636,100.54754494
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,"Cozi Inn Hotel, Bangkok",https://www.booking.com/hotel/th/the-cozi-inn-bangkok.html,the-cozi-inn-bangkok,30.0,3.4012,30.0,0.0,,3.0,6.7,511,Standard,3.7,"Pratunam, Bangkok (Pratunam)",0,1,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"122/32-34 Rajchaprarob Road, Phayathai, Ratchathewi, 10400 Bangkok, Thailand",13.753673,100.53964645
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Royal Orchid Sheraton Riverside Hotel Bangkok,https://www.booking.com/hotel/th/royal-orchid-sheraton-and-towers.html,royal-orchid-sheraton-and-towers,220.0,5.3936,220.0,0.0,39.0,5.0,8.7,3054,Standard,3.1,"Bang Rak, Bangkok (Riverside)",0,1,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"2 Charoen Krung Road Soi 30 (Captain Bush Lane), Bang Rak, 10500 Bangkok, Thailand",13.7291923,100.51384091
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,D&D Inn Khaosan,https://www.booking.com/hotel/th/d-d-inn.html,d-d-inn,34.0,3.5264,34.0,0.0,,3.0,7.4,2095,Good,1.1,"Bangkok Old Town, Bangkok (Khaosan)",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"68-70 Khaosan Road, Pranakorn , Phra Nakhon, 10200 Bangkok, Thailand",13.75918314,100.49650848
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Grande Centre Point Surawong Bangkok,https://www.booking.com/hotel/th/grande-centre-point-surawong-bangkok.html,grande-centre-point-surawong-bangkok,152.0,5.0239,152.0,0.0,,5.0,9.4,8675,Wonderful,3.6,"Bang Rak, Bangkok",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"299 Thanon Surawong, Bang Rak, 10500 Bangkok, Thailand",13.72600733,100.51925679
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Double B Hostel,https://www.booking.com/hotel/th/double-b-hostel.html,double-b-hostel,61.0,4.1109,61.0,0.0,,3.0,9.3,653,Wonderful,0.8,"Bangkok Old Town, Bangkok (Bangkok Old Town)",0,1,0,0,0,0,1,0,,Hostel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"35 Nawa Alley Tanao  Rd. Khwaeng Sao Chingcha Khet Phra Nakhon, Phra Nakhon, 10200 Bangkok, Thailand",13.75271274,100.49912279
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Marwin Villa,https://www.booking.com/hotel/th/marwin-villa.html,marwin-villa,46.0,3.8286,46.0,0.0,,3.0,8.4,513,Very Good,3.4,"Pratunam, Bangkok (Pratunam)",0,0,0,0,0,0,1,0,,Villa,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"37 Soi Petchaburi 15 Phayathai Road, Ratchatewi, Phayathai, Ratchathewi, 10400 Bangkok, Thailand",13.75239563,100.53701259
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Pathumwan Princess Hotel,https://www.booking.com/hotel/th/pathumwan-princess.html,pathumwan-princess,227.0,5.425,227.0,0.0,,5.0,9.2,8335,Wonderful,3.0,"Pathumwan, Bangkok (Siam)",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"444 MBK Centre, Phayathai Road, Pathumwan, Pathumwan, 10330 Bangkok, Thailand",13.74307439,100.52990735
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Amara Bangkok Hotel,https://www.booking.com/hotel/th/amara-bangkok-hotel.html,amara-bangkok-hotel,124.0,4.8203,124.0,0.0,,5.0,8.9,10021,Standard,3.8,"Bang Rak, Bangkok",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"180/1 Surawong Road, Sipraya, Bangrak, Bang Rak, 10500 Bangkok, Thailand",13.72869371,100.52711383
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Anajak Bangkok Hotel - SHA Plus,https://www.booking.com/hotel/th/anajak-bangkok.html,anajak-bangkok,90.0,4.4998,90.0,0.0,,4.0,8.9,2423,Standard,3.1,"Pratunam, Bangkok (Pratunam)",1,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"65/5 Phayathai Road (Soi Golit), Rajthewi, Ratchathewi, 10400 Bangkok, Thailand",13.75590159,100.53430321
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Grand Diamond Suites Hotel,https://www.booking.com/hotel/th/grand-diamond-suites.html,grand-diamond-suites,87.0,4.4659,87.0,0.0,,4.0,7.1,978,Good,3.6,"Pratunam, Bangkok (Pratunam)",1,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"888 Petchburi Road, Petchaburi, Rajthevi, , Ratchathewi, 10400 Bangkok, Thailand",13.7504424,100.53866744
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,The Xtreme Suites,https://www.booking.com/hotel/th/the-xtreme.html,the-xtreme,28.0,3.3322,28.0,0.0,,5.0,7.9,544,Good,13.9,"Bangkapi, Bangkok",0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"51 Huamark Rd, Huamark Bangkapi, Bangkapi, 10240 Bangkok, Thailand",13.75206992,100.63425601
Bangkok,2026-10-03,2026-10-04,2026-09-03 10:33:39,29,1,Eastin Grand Hotel Phayathai,https://www.booking.com/hotel/th/eastin-grand-phayathai.html,eastin-grand-phayathai,206.0,5.3279,206.0,0.0,,5.0,9.5,9051,Exceptional,3.0,Bangkok,0,0,0,0,0,0,1,0,,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"18 Phayathai Road, Thanon Phayathai Subdistrict, Ratchathewi District, Ratchathewi, 10400 Bangkok, Thailand",13.75671803,100.53343343
